고동경양 문래본점	음식점>양식	서울특별시 영등포구 경인로72길 4	1268920238	375107129
브라더매운갈비찜 본점	한식>육류,고기요리	서울특별시 영등포구 선유로 33	1268879018	375171757
모에루 문래본점	음식점>일식>일식당	서울특별시 영등포구 당산로 34	1268957088	375173955
느루집 문래본점	한식>닭갈비	서울특별시 영등포구 당산로 34	1268961098	375175847
성문식당	음식점>한식	서울특별시 영등포구 도영로 45	1268977290	375098529
카츠 올로지 가산본점	음식점>일식>돈가스	서울특별시 금천구 가산디지털2로 127-33	1268779895	374785824
가산물갈비&즉석소불고기	한식>육류,고기요리	서울특별시 금천구 가산디지털1로 128	1268839179	374770105
서천집	음식점>한식	서울특별시 금천구 가산디지털1로 168	1268822116	374807657
월래순교자관	중식>중식당	서울특별시 구로구 디지털로19길 13	1268898292	374802835
맥도날드 가산비지니스센터점	양식>햄버거	서울특별시 금천구 가산디지털1로 165	1268812680	374802069
온센 금천구 가산점	음식점>일식>일식당	서울특별시 금천구 가산디지털1로 205-27	1268784766	374830100
보배반점 가산점	음식점>중식당	서울특별시 금천구 가산디지털2로 123	1268790099	374790182
북촌삼대갈비 가산본점	한식>육류,고기요리	서울특별시 금천구 가산로 149	1268904437	374785690
순남시래기 가산역점	한식>백반,가정식	서울특별시 금천구 가산디지털1로 186	1268816920	374820240
미트앤쓰리 가산디지털단지점	한식>육류,고기요리	서울특별시 금천구 가산디지털1로 168	1268823677	374809727
감동식당 노원본점	한식>육류,고기요리	서울특별시 노원구 한글비석로47길 58	1270666127	376615727
백소정 노원중앙점	음식점>일식>돈가스	서울특별시 노원구 노해로83길 10-2	1270644506	376556397
미도인 노원	음식점>양식	서울특별시 노원구 상계로 69	1270628269	376564037
스시이안앤 노원역점	음식점>일식>초밥,롤	서울특별시 노원구 노해로81길 12-4	1270629671	376554121
투파인드피터 노원점	음식점>양식>이탈리아음식	서울특별시 노원구 상계로1길 34	1270617088	376575116
동적깡통구이 노원직영점	음식점>한식>육류,고기요리	서울특별시 노원구 상계로 92	1270651925	376565987
봄이보리밥 노원점	음식점>한식>보리밥	서울특별시 노원구 동일로218길 41	1270632061	376541856
멘야리 노원본점	음식점>일식>일본식라면	서울특별시 노원구 상계로1길 14-11	1270619303	376569361
털보고된이 본점	한식>해물,생선요리	서울특별시 노원구 노해로81길 22-22	1270637855	376559272
섭생정식 창동본점	음식점>한식	서울특별시 도봉구 노해로 341	1270456363	376513433
마쯔무라돈까스 본점	음식점>일식>돈가스	서울특별시 도봉구 노해로63길 84	1270466590	376527809
대관령감자옹심이	음식점>한식	서울특별시 도봉구 해등로16길 55	1270430027	376552512
쌈촌 창동점	음식점>일식>샤브샤브	서울특별시 도봉구 노해로65길 11	1270462750	376517578
수유리우동집 창동점	음식점>일식>우동,소바	서울특별시 도봉구 노해로65길 14	1270465222	376519888
잇팅엄마밥상 이마트창동점	한식>백반,가정식	서울특별시 도봉구 노해로65길 4	1270470505	376517147
명진닭갈비 한식뷔페	음식점>한식	서울특별시 도봉구 노해로69길 15-9	1270503199	376528532
채선당행복가마솥밥 하나로마트창동점	한식>백반,가정식	서울특별시 도봉구 마들로11길 20	1270508516	376551094
할머니냉면	한식>냉면	서울특별시 동대문구 왕산로37길 53	1270436903	375823366
매란방 청량리역점	음식점>중식당	서울특별시 동대문구 왕산로 214	1270490958	375806585
반포식스 청량리역점	음식점>베트남음식	서울특별시 동대문구 왕산로 214	1270486821	375800691
상화정	음식점>한식	서울특별시 동대문구 답십리로 27	1270444234	375780149
로운 샤브샤브 청량리점	음식점>일식>샤브샤브	서울특별시 동대문구 왕산로 214	1270473272	375805317
정편백 청량리본점	한식>육류,고기요리	서울특별시 동대문구 서울시립대로12길 3	1270502384	375788154
윤가네청국장	음식점>한식	서울특별시 동대문구 경동시장로2길 46	1270438591	375803310
청량리닭한마리	한식>닭요리	서울특별시 동대문구 왕산로 232	1270480000	375820638
고창집	한식>백반,가정식	서울특별시 동대문구 왕산로43길 6	1270486938	375834120
밥타운	한식>백반,가정식	서울특별시 동대문구 왕산로 225	1270472596	375821126
미분당 노량진점	음식점>베트남음식	서울특별시 동작구 만양로 105	1269438923	375129009
정남옥 노량진점	한식>순대,순댓국	서울특별시 동작구 노량진로 148-5	1269424045	375132839
짠돈 노량진본점	한식>육류,고기요리	서울특별시 동작구 만양로18길 18	1269453002	375130499
경아식당 노량진점	음식점>한식	서울특별시 동작구 만양로18길 10	1269447065	375131372
헤이 이태리	음식점>이탈리아음식	서울특별시 동작구 만양로14가길 18	1269451704	375124021
록갈비 노량진점	한식>육류,고기요리	서울특별시 동작구 만양로14가길 13	1269450652	375121238
마마부찌	한식>찌개,전골	서울특별시 동작구 만양로14길 40	1269463113	375121890
소라네밥집	음식점>한식	서울특별시 동작구 노량진로16길 28	1269438837	375124033
장충왕족발보쌈	한식>족발,보쌈	서울특별시 동작구 노량진로16길 31	1269441763	375122015
리에또	이탈리아음식>스파게티,파스타전문	서울특별시 서초구 방배천로4안길 20	1269834110	374790222
수향가족발보쌈&얼큰감자탕&꼬막비빔밥	한식>족발,보쌈	서울특별시 서초구 남부순환로 2121-3	1269846553	374767729
미스피츠 사당	음식점>햄버거	서울특별시 동작구 동작대로3길 30	1269798800	374785417
김재운 초밥사랑 이수점	음식점>일식>초밥,롤	서울특별시 동작구 동작대로 69	1269816310	374827041
바른식 시골보쌈&감자옹심이 사당별관	육류,고기요리>족발,보쌈	서울특별시 서초구 방배천로 12	1269829183	374776645
가우리집	한식>해물,생선요리	서울특별시 서초구 청두곶길 5	1269852457	374771405
분코다이닝 사당점	음식점>일식>일식당	서울특별시 서초구 방배천로4안길 26	1269834347	374792926
이가네양꼬치 사당점	음식점>중식>양꼬치	서울특별시 서초구 방배천로4안길 6	1269833065	374783199
돝족 사당본점	한식>족발,보쌈	서울특별시 동작구 동작대로1길 48	1269787881	374773714
그냥찌개집 사당역점	한식>찌개,전골	서울특별시 서초구 방배천로 12	1269828956	374777933
냅다청양집 상암직영점	음식점>한식>육류,고기요리>돼지고기구이	서울특별시 마포구 월드컵북로48길 30	1268953094	375771509
전설의우대갈비 서울상암직영점	한식>육류,고기요리	서울특별시 마포구 월드컵북로 396	1268902224	375799066
온타이키친	음식점>태국음식	서울특별시 마포구 월드컵북로54길 17	1268885484	375813243
크라이치즈버거 상암점	음식점>양식>햄버거	서울특별시 마포구 매봉산로 75	1268932948	375784869
KFC 상암DMC	양식>햄버거	서울특별시 마포구 월드컵북로 396	1268913180	375793866
개미집 상암점	한식>낙지요리	서울특별시 마포구 월드컵북로 396	1268903781	375799749
코코이찌방야 상암MBC점	음식점>일식>카레	서울특별시 마포구 성암로 267	1268909024	375810811
모범반점	중식>중식당	서울특별시 마포구 월드컵북로56길 19	1268881105	375821909
남파랑국밥 상암본점	한식>국밥	서울특별시 마포구 월드컵북로44길 81	1268933531	375777620
미쁘동 연남본점	음식점>일식>일식당	서울특별시 마포구 동교로38길 33-21	1269262048	375621119
연남동 베르데	음식점>멕시코,남미음식	서울특별시 마포구 동교로 262-6	1269254674	375628233
빌라 더 다이닝 홍대본점	음식점>양식	서울특별시 마포구 동교로30길 16	1269249144	375601583
연하동 연남본점	음식점>일식>일식당	서울특별시 마포구 연남로 6	1269235360	375604990
카츠업 홍대점	음식점>일식>돈가스	서울특별시 마포구 홍익로 10	1269234358	375541052
히사시돈부리 연남본점	음식점>일식>덮밥	서울특별시 마포구 동교로38길 33-16	1269263016	375618861
둥지닭볶음탕 홍대점	음식점>한식	서울특별시 마포구 와우산로29마길 16	1269264934	375554944
미쁘동 연남2호점	음식점>일식>일식당	서울특별시 마포구 동교로38길 33-20	1269263137	375620883
솔솥 연남점	음식점>한식	서울특별시 마포구 동교로38길 35	1269257990	375613607
을밀대 평양냉면	한식>냉면	서울특별시 마포구 숭문길 24	1269455004	375474904
도화곱창	한식>곱창,막창,양	서울특별시 마포구 새창로2길 13	1269494134	375413816
프리미엄 규카츠 규도 마포공덕 본점	음식점>한식	서울특별시 마포구 마포대로 33	1269454561	375399130
모연 마포본점	한식>소고기구이	서울특별시 마포구 토정로 318	1269438139	375395090
우월소곱창 마포직영점	한식>곱창,막창,양	서울특별시 마포구 마포대로 73	1269489664	375422382
스키당 대흥점	음식점>일식>일식당	서울특별시 마포구 백범로20길 12	1269439295	375464144
두껍삼 마포직영점	한식>돼지고기구이	서울특별시 마포구 독막로 331	1269493317	375428987
드렁킨타이 공덕점	음식점>아시아음식	서울특별시 마포구 도화4길 27	1269513123	375407477
역전회관 마포본점	음식점>한식	서울특별시 마포구 토정로37길 47	1269470965	375429468
카츠업	음식점>일식>돈가스	서울특별시 서대문구 연세로5길 32	1269353168	375563150
훠궈먹고 신촌점	중식>중식당	서울특별시 서대문구 연세로 10	1269370569	375563872
이석덕생면파스타 신촌점	음식점>이탈리아음식	서울특별시 서대문구 명물길 16	1269378075	375575919
리정원 신촌점	한식>육류,고기요리	서울특별시 서대문구 명물길 59	1269392717	375591233
쭈꾸미블루스 신촌본점	해물,생선요리>주꾸미요리	서울특별시 마포구 백범로1길 21	1269379106	375548367
멘츠루 신촌점	음식점>일식>일본식라면	서울특별시 서대문구 신촌역로 43	1269406214	375589663
소신이쏘 신촌본점	한식>육류,고기요리	서울특별시 서대문구 연세로5가길 19	1269355349	375572041
풍년닭도리탕 신촌직영점	음식점>한식>육류,고기요리>닭볶음탕	서울특별시 서대문구 연세로5다길 5	1269350523	375562473
강남불백 신촌점	한식>백반,가정식	서울특별시 서대문구 연세로4길 6	1269374464	375569370
보승회관 서울신촌점	음식점>한식>국밥	서울특별시 서대문구 연세로5길 26	1269355410	375565804
탐라도야지 교대역본점	한식>육류,고기요리	서울특별시 서초구 서초대로50길 82	1270136468	374896170
